time,lat,lon,2t
2007-06-01,27.05,-81.1,300.29507
2007-06-01,26.8,-81.1,300.13834
2007-06-01,27.05,-80.85,300.05145
2007-06-01,26.8,-80.85,299.9684
2007-06-01,27.05,-80.6,300.09317
2007-06-01,26.8,-80.6,299.9813
2007-07-01,27.05,-81.1,301.07242
2007-07-01,26.8,-81.1,301.09988
2007-07-01,27.05,-80.85,301.05133
2007-07-01,26.8,-80.85,301.064
2007-07-01,27.05,-80.6,301.1118
2007-07-01,26.8,-80.6,300.86877
2007-08-01,27.05,-81.1,302.0614
2007-08-01,26.8,-81.1,302.0366
2007-08-01,27.05,-80.85,301.90405
2007-08-01,26.8,-80.85,301.903
2007-08-01,27.05,-80.6,301.7785
2007-08-01,26.8,-80.6,301.64337
2007-09-01,27.05,-81.1,300.54636
2007-09-01,26.8,-81.1,300.45898
2007-09-01,27.05,-80.85,300.5936
2007-09-01,26.8,-80.85,300.57785
2007-09-01,27.05,-80.6,300.50995
2007-09-01,26.8,-80.6,300.5068
2007-10-01,27.05,-81.1,299.6717
2007-10-01,26.8,-81.1,299.76453
2007-10-01,27.05,-80.85,299.6143
2007-10-01,26.8,-80.85,299.73328
2007-10-01,27.05,-80.6,299.6353
2007-10-01,26.8,-80.6,299.65793
2007-11-01,27.05,-81.1,294.66898
2007-11-01,26.8,-81.1,294.92188
2007-11-01,27.05,-80.85,295.30774
2007-11-01,26.8,-80.85,295.53534
2007-11-01,27.05,-80.6,295.40955
2007-11-01,26.8,-80.6,295.58923
2007-12-01,27.05,-81.1,294.59375
2007-12-01,26.8,-81.1,294.7787
2007-12-01,27.05,-80.85,295.14856
2007-12-01,26.8,-80.85,295.32224
2007-12-01,27.05,-80.6,295.24683
2007-12-01,26.8,-80.6,295.38782
2008-01-01,27.05,-81.1,291.92938
2008-01-01,26.8,-81.1,292.11716
2008-01-01,27.05,-80.85,292.69116
2008-01-01,26.8,-80.85,292.8877
2008-01-01,27.05,-80.6,292.89267
2008-01-01,26.8,-80.6,293.1524
2008-02-01,27.05,-81.1,294.39426
2008-02-01,26.8,-81.1,294.61218
2008-02-01,27.05,-80.85,294.67853
2008-02-01,26.8,-80.85,294.90912
2008-02-01,27.05,-80.6,294.82828
2008-02-01,26.8,-80.6,295.00714
2008-03-01,27.05,-81.1,294.35303
2008-03-01,26.8,-81.1,294.53506
2008-03-01,27.05,-80.85,294.49945
2008-03-01,26.8,-80.85,294.70462
2008-03-01,27.05,-80.6,294.62653
2008-03-01,26.8,-80.6,294.80304
2008-04-01,27.05,-81.1,295.9022
2008-04-01,26.8,-81.1,296.06262
2008-04-01,27.05,-80.85,295.96036
2008-04-01,26.8,-80.85,296.15567
2008-04-01,27.05,-80.6,295.9315
2008-04-01,26.8,-80.6,296.1447
2008-05-01,27.05,-81.1,299.52887
2008-05-01,26.8,-81.1,299.50473
2008-05-01,27.05,-80.85,299.19696
2008-05-01,26.8,-80.85,299.26443
2008-05-01,27.05,-80.6,299.13364
2008-05-01,26.8,-80.6,299.2906
2008-06-01,27.05,-81.1,300.29266
2008-06-01,26.8,-81.1,300.23236
2008-06-01,27.05,-80.85,300.23682
2008-06-01,26.8,-80.85,300.17963
2008-06-01,27.05,-80.6,300.20203
2008-06-01,26.8,-80.6,300.1195
2008-07-01,27.05,-81.1,300.04462
2008-07-01,26.8,-81.1,300.0525
2008-07-01,27.05,-80.85,300.23123
2008-07-01,26.8,-80.85,300.1905
2008-07-01,27.05,-80.6,300.32108
2008-07-01,26.8,-80.6,300.09717
2008-08-01,27.05,-81.1,300.63828
2008-08-01,26.8,-81.1,300.66888
2008-08-01,27.05,-80.85,300.78705
2008-08-01,26.8,-80.85,300.78613
2008-08-01,27.05,-80.6,300.96442
2008-08-01,26.8,-80.6,300.74316
2008-09-01,27.05,-81.1,300.2644
2008-09-01,26.8,-81.1,300.37476
2008-09-01,27.05,-80.85,300.1625
2008-09-01,26.8,-80.85,300.27905
2008-09-01,27.05,-80.6,300.19403
2008-09-01,26.8,-80.6,300.18692
2008-10-01,27.05,-81.1,296.85132
2008-10-01,26.8,-81.1,297.12402
2008-10-01,27.05,-80.85,297.2176
2008-10-01,26.8,-80.85,297.46362
2008-10-01,27.05,-80.6,297.35748
2008-10-01,26.8,-80.6,297.47263
2008-11-01,27.05,-81.1,291.7665
2008-11-01,26.8,-81.1,292.1363
2008-11-01,27.05,-80.85,292.9316
2008-11-01,26.8,-80.85,293.22888
2008-11-01,27.05,-80.6,293.1874
2008-11-01,26.8,-80.6,293.4284
2008-12-01,27.05,-81.1,292.5228
2008-12-01,26.8,-81.1,292.8236
2008-12-01,27.05,-80.85,293.37476
2008-12-01,26.8,-80.85,293.62036
2008-12-01,27.05,-80.6,293.57385
2008-12-01,26.8,-80.6,293.73126
2009-01-01,27.05,-81.1,289.80823
2009-01-01,26.8,-81.1,290.21057
2009-01-01,27.05,-80.85,290.97803
2009-01-01,26.8,-80.85,291.31055
2009-01-01,27.05,-80.6,291.12527
2009-01-01,26.8,-80.6,291.4929
2009-02-01,27.05,-81.1,290.63492
2009-02-01,26.8,-81.1,290.93283
2009-02-01,27.05,-80.85,291.17767
2009-02-01,26.8,-80.85,291.4865
2009-02-01,27.05,-80.6,291.36224
2009-02-01,26.8,-80.6,291.704
2009-03-01,27.05,-81.1,293.96982
2009-03-01,26.8,-81.1,294.16473
2009-03-01,27.05,-80.85,293.94833
2009-03-01,26.8,-80.85,294.1698
2009-03-01,27.05,-80.6,293.94482
2009-03-01,26.8,-80.6,294.08896
2009-04-01,27.05,-81.1,296.5635
2009-04-01,26.8,-81.1,296.81552
2009-04-01,27.05,-80.85,296.4077
2009-04-01,26.8,-80.85,296.72018
2009-04-01,27.05,-80.6,296.4585
2009-04-01,26.8,-80.6,296.70575
2009-05-01,27.05,-81.1,298.98868
2009-05-01,26.8,-81.1,299.05865
2009-05-01,27.05,-80.85,298.58923
2009-05-01,26.8,-80.85,298.70935
2009-05-01,27.05,-80.6,298.46722
2009-05-01,26.8,-80.6,298.5395
2009-06-01,27.05,-81.1,300.54196
2009-06-01,26.8,-81.1,300.56558
2009-06-01,27.05,-80.85,300.3756
2009-06-01,26.8,-80.85,300.39996
2009-06-01,27.05,-80.6,300.29346
2009-06-01,26.8,-80.6,300.20123
2009-07-01,27.05,-81.1,300.7383
2009-07-01,26.8,-81.1,300.84113
2009-07-01,27.05,-80.85,300.81174
2009-07-01,26.8,-80.85,300.86853
2009-07-01,27.05,-80.6,300.84253
2009-07-01,26.8,-80.6,300.72446
2009-08-01,27.05,-81.1,301.28558
2009-08-01,26.8,-81.1,301.29272
2009-08-01,27.05,-80.85,301.2899
2009-08-01,26.8,-80.85,301.27206
2009-08-01,27.05,-80.6,301.4285
2009-08-01,26.8,-80.6,301.2049
2009-09-01,27.05,-81.1,300.5172
2009-09-01,26.8,-81.1,300.53687
2009-09-01,27.05,-80.85,300.5434
2009-09-01,26.8,-80.85,300.53418
2009-09-01,27.05,-80.6,300.65585
2009-09-01,26.8,-80.6,300.40027
2009-10-01,27.05,-81.1,299.78348
2009-10-01,26.8,-81.1,299.76886
2009-10-01,27.05,-80.85,299.90802
2009-10-01,26.8,-80.85,299.86188
2009-10-01,27.05,-80.6,299.96515
2009-10-01,26.8,-80.6,299.70178
2009-11-01,27.05,-81.1,295.336
2009-11-01,26.8,-81.1,295.49316
2009-11-01,27.05,-80.85,295.9685
2009-11-01,26.8,-80.85,296.10547
2009-11-01,27.05,-80.6,295.96954
2009-11-01,26.8,-80.6,296.14374
2009-12-01,27.05,-81.1,292.85153
2009-12-01,26.8,-81.1,293.20596
2009-12-01,27.05,-80.85,293.7156
2009-12-01,26.8,-80.85,294.04648
2009-12-01,27.05,-80.6,294.0855
2009-12-01,26.8,-80.6,294.37485
2010-01-01,27.05,-81.1,287.42053
2010-01-01,26.8,-81.1,287.58707
2010-01-01,27.05,-80.85,288.6317
2010-01-01,26.8,-80.85,288.81168
2010-01-01,27.05,-80.6,288.90295
2010-01-01,26.8,-80.6,289.28415
2010-02-01,27.05,-81.1,288.09866
2010-02-01,26.8,-81.1,288.46985
2010-02-01,27.05,-80.85,288.9276
2010-02-01,26.8,-80.85,289.27444
2010-02-01,27.05,-80.6,289.11383
2010-02-01,26.8,-80.6,289.49817
2010-03-01,27.05,-81.1,290.73422
2010-03-01,26.8,-81.1,290.8067
2010-03-01,27.05,-80.85,291.1239
2010-03-01,26.8,-80.85,291.23773
2010-03-01,27.05,-80.6,291.20178
2010-03-01,26.8,-80.6,291.36346
2010-04-01,27.05,-81.1,295.96738
2010-04-01,26.8,-81.1,296.18256
2010-04-01,27.05,-80.85,295.7866
2010-04-01,26.8,-80.85,296.0431
2010-04-01,27.05,-80.6,295.81506
2010-04-01,26.8,-80.6,295.96188
2010-05-01,27.05,-81.1,300.16357
2010-05-01,26.8,-81.1,300.13568
2010-05-01,27.05,-80.85,299.62866
2010-05-01,26.8,-80.85,299.66907
2010-05-01,27.05,-80.6,299.53986
2010-05-01,26.8,-80.6,299.52148
2010-06-01,27.05,-81.1,301.74078
2010-06-01,26.8,-81.1,301.62274
2010-06-01,27.05,-80.85,301.61118
2010-06-01,26.8,-80.85,301.50555
2010-06-01,27.05,-80.6,301.61035
2010-06-01,26.8,-80.6,301.4294
2010-07-01,27.05,-81.1,301.8802
2010-07-01,26.8,-81.1,301.77072
2010-07-01,27.05,-80.85,301.7123
2010-07-01,26.8,-80.85,301.61798
2010-07-01,27.05,-80.6,301.81696
2010-07-01,26.8,-80.6,301.58633
2010-08-01,27.05,-81.1,301.59222
2010-08-01,26.8,-81.1,301.54517
2010-08-01,27.05,-80.85,301.52704
2010-08-01,26.8,-80.85,301.4737
2010-08-01,27.05,-80.6,301.63867
2010-08-01,26.8,-80.6,301.36713
2010-09-01,27.05,-81.1,301.1092
2010-09-01,26.8,-81.1,300.9512
2010-09-01,27.05,-80.85,301.02563
2010-09-01,26.8,-80.85,300.87738
2010-09-01,27.05,-80.6,301.02283
2010-09-01,26.8,-80.6,300.7751
2010-10-01,27.05,-81.1,298.21014
2010-10-01,26.8,-81.1,298.0631
2010-10-01,27.05,-80.85,298.46237
2010-10-01,26.8,-80.85,298.30847
2010-10-01,27.05,-80.6,298.32257
2010-10-01,26.8,-80.6,298.2429
2010-11-01,27.05,-81.1,294.66116
2010-11-01,26.8,-81.1,294.70123
2010-11-01,27.05,-80.85,295.31866
2010-11-01,26.8,-80.85,295.35535
2010-11-01,27.05,-80.6,295.51038
2010-11-01,26.8,-80.6,295.50568
2010-12-01,27.05,-81.1,286.2824
2010-12-01,26.8,-81.1,286.4856
2010-12-01,27.05,-80.85,287.92938
2010-12-01,26.8,-80.85,288.08685
2010-12-01,27.05,-80.6,288.23822
2010-12-01,26.8,-80.6,288.5835
2011-01-01,27.05,-81.1,290.12387
2011-01-01,26.8,-81.1,290.33896
2011-01-01,27.05,-80.85,291.05667
2011-01-01,26.8,-80.85,291.25253
2011-01-01,27.05,-80.6,291.39618
2011-01-01,26.8,-80.6,291.58908
2011-02-01,27.05,-81.1,293.61743
2011-02-01,26.8,-81.1,293.86353
2011-02-01,27.05,-80.85,293.6643
2011-02-01,26.8,-80.85,293.953
2011-02-01,27.05,-80.6,293.8636
2011-02-01,26.8,-80.6,294.0069
2011-03-01,27.05,-81.1,295.1793
2011-03-01,26.8,-81.1,295.22928
2011-03-01,27.05,-80.85,295.17853
2011-03-01,26.8,-80.85,295.29965
2011-03-01,27.05,-80.6,295.1754
2011-03-01,26.8,-80.6,295.34534
2011-04-01,27.05,-81.1,299.45334
2011-04-01,26.8,-81.1,299.4781
2011-04-01,27.05,-80.85,298.90942
2011-04-01,26.8,-80.85,299.07254
2011-04-01,27.05,-80.6,298.81085
2011-04-01,26.8,-80.6,298.9386
2011-05-01,27.05,-81.1,299.84113
2011-05-01,26.8,-81.1,299.8026
2011-05-01,27.05,-80.85,299.3847
2011-05-01,26.8,-80.85,299.44666
2011-05-01,27.05,-80.6,299.33575
2011-05-01,26.8,-80.6,299.3869
2011-06-01,27.05,-81.1,301.22232
2011-06-01,26.8,-81.1,301.113
2011-06-01,27.05,-80.85,300.85452
2011-06-01,26.8,-80.85,300.82428
2011-06-01,27.05,-80.6,300.7935
2011-06-01,26.8,-80.6,300.79382
2011-07-01,27.05,-81.1,301.55658
2011-07-01,26.8,-81.1,301.53052
2011-07-01,27.05,-80.85,301.34222
2011-07-01,26.8,-80.85,301.32782
2011-07-01,27.05,-80.6,301.49832
2011-07-01,26.8,-80.6,301.22162
2011-08-01,27.05,-81.1,301.39612
2011-08-01,26.8,-81.1,301.3537
2011-08-01,27.05,-80.85,301.43478
2011-08-01,26.8,-80.85,301.39752
2011-08-01,27.05,-80.6,301.61566
2011-08-01,26.8,-80.6,301.4186
2011-09-01,27.05,-81.1,300.36447
2011-09-01,26.8,-81.1,300.4407
2011-09-01,27.05,-80.85,300.42734
2011-09-01,26.8,-80.85,300.48376
2011-09-01,27.05,-80.6,300.51358
2011-09-01,26.8,-80.6,300.41736
2011-10-01,27.05,-81.1,296.973
2011-10-01,26.8,-81.1,297.26285
2011-10-01,27.05,-80.85,297.4345
2011-10-01,26.8,-80.85,297.6994
2011-10-01,27.05,-80.6,297.72916
2011-10-01,26.8,-80.6,297.81848
2011-11-01,27.05,-81.1,295.06708
2011-11-01,26.8,-81.1,295.3187
2011-11-01,27.05,-80.85,295.45987
2011-11-01,26.8,-80.85,295.70288
2011-11-01,27.05,-80.6,295.78577
2011-11-01,26.8,-80.6,295.85632
2011-12-01,27.05,-81.1,293.45557
2011-12-01,26.8,-81.1,293.65143
2011-12-01,27.05,-80.85,293.5926
2011-12-01,26.8,-80.85,293.7949
2011-12-01,27.05,-80.6,293.90637
2011-12-01,26.8,-80.6,294.01706
2012-01-01,27.05,-81.1,290.88718
2012-01-01,26.8,-81.1,291.11194
2012-01-01,27.05,-80.85,291.26202
2012-01-01,26.8,-80.85,291.47968
2012-01-01,27.05,-80.6,291.46997
2012-01-01,26.8,-80.6,291.6792
2012-02-01,27.05,-81.1,294.23016
2012-02-01,26.8,-81.1,294.3806
2012-02-01,27.05,-80.85,293.8827
2012-02-01,26.8,-80.85,294.09814
2012-02-01,27.05,-80.6,294.06543
2012-02-01,26.8,-80.6,294.20084
2012-03-01,27.05,-81.1,295.94333
2012-03-01,26.8,-81.1,296.01553
2012-03-01,27.05,-80.85,295.74536
2012-03-01,26.8,-80.85,295.89172
2012-03-01,27.05,-80.6,295.73907
2012-03-01,26.8,-80.6,295.81635
2012-04-01,27.05,-81.1,296.6108
2012-04-01,26.8,-81.1,296.603
2012-04-01,27.05,-80.85,296.54248
2012-04-01,26.8,-80.85,296.5862
2012-04-01,27.05,-80.6,296.48196
2012-04-01,26.8,-80.6,296.54794
2012-05-01,27.05,-81.1,299.2811
2012-05-01,26.8,-81.1,299.2351
2012-05-01,27.05,-80.85,298.8438
2012-05-01,26.8,-80.85,298.7904
2012-05-01,27.05,-80.6,298.805
2012-05-01,26.8,-80.6,298.51785
2012-06-01,27.05,-81.1,300.07358
2012-06-01,26.8,-81.1,300.17618
2012-06-01,27.05,-80.85,299.84906
2012-06-01,26.8,-80.85,299.97107
2012-06-01,27.05,-80.6,299.93918
2012-06-01,26.8,-80.6,299.88165
2012-07-01,27.05,-81.1,301.4051
2012-07-01,26.8,-81.1,301.1526
2012-07-01,27.05,-80.85,301.32312
2012-07-01,26.8,-80.85,301.078
2012-07-01,27.05,-80.6,301.37894
2012-07-01,26.8,-80.6,300.99524
2012-08-01,27.05,-81.1,301.27582
2012-08-01,26.8,-81.1,301.1801
2012-08-01,27.05,-80.85,301.1032
2012-08-01,26.8,-80.85,300.98978
2012-08-01,27.05,-80.6,301.20828
2012-08-01,26.8,-80.6,300.87772
2012-09-01,27.05,-81.1,300.16373
2012-09-01,26.8,-81.1,300.2351
2012-09-01,27.05,-80.85,300.06024
2012-09-01,26.8,-80.85,300.10614
2012-09-01,27.05,-80.6,300.11957
2012-09-01,26.8,-80.6,299.97104
2012-10-01,27.05,-81.1,298.31396
2012-10-01,26.8,-81.1,298.32208
2012-10-01,27.05,-80.85,298.26126
2012-10-01,26.8,-80.85,298.28378
2012-10-01,27.05,-80.6,298.2628
2012-10-01,26.8,-80.6,298.22443
2012-11-01,27.05,-81.1,293.07767
2012-11-01,26.8,-81.1,293.11865
2012-11-01,27.05,-80.85,293.44507
2012-11-01,26.8,-80.85,293.46988
2012-11-01,27.05,-80.6,293.58124
2012-11-01,26.8,-80.6,293.60223
2012-12-01,27.05,-81.1,293.50348
2012-12-01,26.8,-81.1,293.66788
2012-12-01,27.05,-80.85,293.3633
2012-12-01,26.8,-80.85,293.54794
2012-12-01,27.05,-80.6,293.53088
2012-12-01,26.8,-80.6,293.5987
2013-01-01,27.05,-81.1,294.14093
2013-01-01,26.8,-81.1,294.2547
2013-01-01,27.05,-80.85,293.79382
2013-01-01,26.8,-80.85,293.94287
2013-01-01,27.05,-80.6,293.94452
2013-01-01,26.8,-80.6,293.98074
2013-02-01,27.05,-81.1,293.16995
2013-02-01,26.8,-81.1,293.31104
2013-02-01,27.05,-80.85,293.06882
2013-02-01,26.8,-80.85,293.2497
2013-02-01,27.05,-80.6,293.21457
2013-02-01,26.8,-80.6,293.33286
2013-03-01,27.05,-81.1,291.23724
2013-03-01,26.8,-81.1,291.3755
2013-03-01,27.05,-80.85,291.45825
2013-03-01,26.8,-80.85,291.6193
2013-03-01,27.05,-80.6,291.506
2013-03-01,26.8,-80.6,291.7056
2013-04-01,27.05,-81.1,297.47092
2013-04-01,26.8,-81.1,297.4827
2013-04-01,27.05,-80.85,296.97858
2013-04-01,26.8,-80.85,297.0799
2013-04-01,27.05,-80.6,296.9835
2013-04-01,26.8,-80.6,297.0268
2013-05-01,27.05,-81.1,297.78445
2013-05-01,26.8,-81.1,297.99805
2013-05-01,27.05,-80.85,297.67395
2013-05-01,26.8,-80.85,297.8941
2013-05-01,27.05,-80.6,297.66882
2013-05-01,26.8,-80.6,297.78168
2013-06-01,27.05,-81.1,299.99942
2013-06-01,26.8,-81.1,299.96756
2013-06-01,27.05,-80.85,299.92953
2013-06-01,26.8,-80.85,299.89142
2013-06-01,27.05,-80.6,299.9634
2013-06-01,26.8,-80.6,299.80045
2013-07-01,27.05,-81.1,300.02133
2013-07-01,26.8,-81.1,299.9918
2013-07-01,27.05,-80.85,300.0077
2013-07-01,26.8,-80.85,299.97034
2013-07-01,27.05,-80.6,300.0279
2013-07-01,26.8,-80.6,299.90942
2013-08-01,27.05,-81.1,300.97784
2013-08-01,26.8,-81.1,300.97168
2013-08-01,27.05,-80.85,300.9759
2013-08-01,26.8,-80.85,300.96628
2013-08-01,27.05,-80.6,300.9719
2013-08-01,26.8,-80.6,300.88547
2013-09-01,27.05,-81.1,299.6511
2013-09-01,26.8,-81.1,299.7266
2013-09-01,27.05,-80.85,299.84085
2013-09-01,26.8,-80.85,299.87744
2013-09-01,27.05,-80.6,299.9256
2013-09-01,26.8,-80.6,299.84152
2013-10-01,27.05,-81.1,298.50598
2013-10-01,26.8,-81.1,298.6521
2013-10-01,27.05,-80.85,298.8191
2013-10-01,26.8,-80.85,298.93777
2013-10-01,27.05,-80.6,298.92227
2013-10-01,26.8,-80.6,298.91473
2013-11-01,27.05,-81.1,295.94226
2013-11-01,26.8,-81.1,296.0957
2013-11-01,27.05,-80.85,296.05707
2013-11-01,26.8,-80.85,296.227
2013-11-01,27.05,-80.6,296.38684
2013-11-01,26.8,-80.6,296.45737
2013-12-01,27.05,-81.1,294.65454
2013-12-01,26.8,-81.1,294.90253
2013-12-01,27.05,-80.85,294.67484
2013-12-01,26.8,-80.85,294.9099
2013-12-01,27.05,-80.6,294.88736
2013-12-01,26.8,-80.6,294.98798
2014-01-01,27.05,-81.1,289.92697
2014-01-01,26.8,-81.1,290.20105
2014-01-01,27.05,-80.85,290.50873
2014-01-01,26.8,-80.85,290.7684
2014-01-01,27.05,-80.6,290.91724
2014-01-01,26.8,-80.6,291.17953
2014-02-01,27.05,-81.1,293.89783
2014-02-01,26.8,-81.1,294.3837
2014-02-01,27.05,-80.85,293.75064
2014-02-01,26.8,-80.85,294.2458
2014-02-01,27.05,-80.6,294.04318
2014-02-01,26.8,-80.6,294.37305
2014-03-01,27.05,-81.1,294.30136
2014-03-01,26.8,-81.1,294.5063
2014-03-01,27.05,-80.85,294.37085
2014-03-01,26.8,-80.85,294.62476
2014-03-01,27.05,-80.6,294.5467
2014-03-01,26.8,-80.6,294.76532
2014-04-01,27.05,-81.1,297.12177
2014-04-01,26.8,-81.1,297.19446
2014-04-01,27.05,-80.85,296.90427
2014-04-01,26.8,-80.85,297.03033
2014-04-01,27.05,-80.6,297.00305
2014-04-01,26.8,-80.6,297.08658
2014-05-01,27.05,-81.1,299.12897
2014-05-01,26.8,-81.1,299.18607
2014-05-01,27.05,-80.85,298.91425
2014-05-01,26.8,-80.85,299.02664
2014-05-01,27.05,-80.6,298.88605
2014-05-01,26.8,-80.6,298.9962
2014-06-01,27.05,-81.1,300.1606
2014-06-01,26.8,-81.1,299.9085
2014-06-01,27.05,-80.85,300.05597
2014-06-01,26.8,-80.85,299.8347
2014-06-01,27.05,-80.6,299.86566
2014-06-01,26.8,-80.6,299.65784
2014-07-01,27.05,-81.1,300.87442
2014-07-01,26.8,-81.1,300.8234
2014-07-01,27.05,-80.85,300.9931
2014-07-01,26.8,-80.85,300.9129
2014-07-01,27.05,-80.6,300.97864
2014-07-01,26.8,-80.6,300.75867
2014-08-01,27.05,-81.1,301.46884
2014-08-01,26.8,-81.1,301.5291
2014-08-01,27.05,-80.85,301.5645
2014-08-01,26.8,-80.85,301.5905
2014-08-01,27.05,-80.6,301.6848
2014-08-01,26.8,-80.6,301.40817
2014-09-01,27.05,-81.1,299.88953
2014-09-01,26.8,-81.1,299.79633
2014-09-01,27.05,-80.85,300.07227
2014-09-01,26.8,-80.85,299.96045
2014-09-01,27.05,-80.6,300.02618
2014-09-01,26.8,-80.6,299.86832
2014-10-01,27.05,-81.1,297.94302
2014-10-01,26.8,-81.1,298.1872
2014-10-01,27.05,-80.85,298.28778
2014-10-01,26.8,-80.85,298.47015
2014-10-01,27.05,-80.6,298.42883
2014-10-01,26.8,-80.6,298.39478
2014-11-01,27.05,-81.1,292.78848
2014-11-01,26.8,-81.1,293.06058
2014-11-01,27.05,-80.85,293.33475
2014-11-01,26.8,-80.85,293.59943
2014-11-01,27.05,-80.6,293.8014
2014-11-01,26.8,-80.6,293.91763
2014-12-01,27.05,-81.1,292.6095
2014-12-01,26.8,-81.1,292.92548
2014-12-01,27.05,-80.85,292.73486
2014-12-01,26.8,-80.85,293.03485
2014-12-01,27.05,-80.6,293.05408
2014-12-01,26.8,-80.6,293.14612
2015-01-01,27.05,-81.1,291.7348
2015-01-01,26.8,-81.1,292.12177
2015-01-01,27.05,-80.85,291.8941
2015-01-01,26.8,-80.85,292.26947
2015-01-01,27.05,-80.6,292.2032
2015-01-01,26.8,-80.6,292.4694
2015-02-01,27.05,-81.1,290.43945
2015-02-01,26.8,-81.1,290.81436
2015-02-01,27.05,-80.85,290.72565
2015-02-01,26.8,-80.85,291.0949
2015-02-01,27.05,-80.6,291.08325
2015-02-01,26.8,-80.6,291.40805
2015-03-01,27.05,-81.1,296.43045
2015-03-01,26.8,-81.1,296.65637
2015-03-01,27.05,-80.85,295.9525
2015-03-01,26.8,-80.85,296.216
2015-03-01,27.05,-80.6,295.8313
2015-03-01,26.8,-80.6,296.00397
2015-04-01,27.05,-81.1,299.0564
2015-04-01,26.8,-81.1,299.12524
2015-04-01,27.05,-80.85,298.5207
2015-04-01,26.8,-80.85,298.66537
2015-04-01,27.05,-80.6,298.30722
2015-04-01,26.8,-80.6,298.4303
2015-05-01,27.05,-81.1,299.3431
2015-05-01,26.8,-81.1,299.37915
2015-05-01,27.05,-80.85,299.0171
2015-05-01,26.8,-80.85,299.09076
2015-05-01,27.05,-80.6,298.85095
2015-05-01,26.8,-80.6,298.87988
2015-06-01,27.05,-81.1,301.00418
2015-06-01,26.8,-81.1,301.1127
2015-06-01,27.05,-80.85,300.9136
2015-06-01,26.8,-80.85,301.0463
2015-06-01,27.05,-80.6,300.81003
2015-06-01,26.8,-80.6,300.85614
2015-07-01,27.05,-81.1,301.19678
2015-07-01,26.8,-81.1,301.2021
2015-07-01,27.05,-80.85,301.4037
2015-07-01,26.8,-80.85,301.3967
2015-07-01,27.05,-80.6,301.48114
2015-07-01,26.8,-80.6,301.37872
2015-08-01,27.05,-81.1,301.32242
2015-08-01,26.8,-81.1,301.32843
2015-08-01,27.05,-80.85,301.39542
2015-08-01,26.8,-80.85,301.3992
2015-08-01,27.05,-80.6,301.3864
2015-08-01,26.8,-80.6,301.2516
2015-09-01,27.05,-81.1,300.61926
2015-09-01,26.8,-81.1,300.59167
2015-09-01,27.05,-80.85,300.6091
2015-09-01,26.8,-80.85,300.58197
2015-09-01,27.05,-80.6,300.59146
2015-09-01,26.8,-80.6,300.47382
2015-10-01,27.05,-81.1,299.12256
2015-10-01,26.8,-81.1,299.14908
2015-10-01,27.05,-80.85,298.98434
2015-10-01,26.8,-80.85,299.03537
2015-10-01,27.05,-80.6,299.01712
2015-10-01,26.8,-80.6,298.95297
2015-11-01,27.05,-81.1,298.1671
2015-11-01,26.8,-81.1,298.15277
2015-11-01,27.05,-80.85,297.9887
2015-11-01,26.8,-80.85,298.02222
2015-11-01,27.05,-80.6,298.0766
2015-11-01,26.8,-80.6,298.03354
2015-12-01,27.05,-81.1,296.35052
2015-12-01,26.8,-81.1,296.497
2015-12-01,27.05,-80.85,296.06277
2015-12-01,26.8,-80.85,296.23093
2015-12-01,27.05,-80.6,296.31464
2015-12-01,26.8,-80.6,296.31564
2016-01-01,27.05,-81.1,290.02094
2016-01-01,26.8,-81.1,290.3801
2016-01-01,27.05,-80.85,290.5539
2016-01-01,26.8,-80.85,290.88184
2016-01-01,27.05,-80.6,290.8666
2016-01-01,26.8,-80.6,291.1485
2016-02-01,27.05,-81.1,290.93
2016-02-01,26.8,-81.1,291.1595
2016-02-01,27.05,-80.85,291.10297
