time,lat,lon,fdir
1990-01-01,27.05,-81.1,8324907.0
1990-01-01,26.8,-81.1,8441555.0
1990-01-01,27.05,-80.85,8153051.0
1990-01-01,26.8,-80.85,8253331.0
1990-01-01,27.05,-80.6,8064331.0
1990-01-01,26.8,-80.6,8156707.0
1990-02-01,27.05,-81.1,10723375.0
1990-02-01,26.8,-81.1,10846663.0
1990-02-01,27.05,-80.85,10561143.0
1990-02-01,26.8,-80.85,10666559.0
1990-02-01,27.05,-80.6,10325599.0
1990-02-01,26.8,-80.6,10409655.0
1990-03-01,27.05,-81.1,13859170.0
1990-03-01,26.8,-81.1,13686114.0
1990-03-01,27.05,-80.85,13509634.0
1990-03-01,26.8,-80.85,13294338.0
1990-03-01,27.05,-80.6,13061602.0
1990-03-01,26.8,-80.6,12737122.0
1990-04-01,27.05,-81.1,15749761.0
1990-04-01,26.8,-81.1,15912337.0
1990-04-01,27.05,-80.85,15559697.0
1990-04-01,26.8,-80.85,15656785.0
1990-04-01,27.05,-80.6,15444369.0
1990-04-01,26.8,-80.6,15317793.0
1990-05-01,27.05,-81.1,14525613.0
1990-05-01,26.8,-81.1,14372581.0
1990-05-01,27.05,-80.85,14629605.0
1990-05-01,26.8,-80.85,14425517.0
1990-05-01,27.05,-80.6,14725733.0
1990-05-01,26.8,-80.6,14365229.0
1990-06-01,27.05,-81.1,16173337.0
1990-06-01,26.8,-81.1,15945049.0
1990-06-01,27.05,-80.85,16269553.0
1990-06-01,26.8,-80.85,15994377.0
1990-06-01,27.05,-80.6,16331689.0
1990-06-01,26.8,-80.6,16046377.0
1990-07-01,27.05,-81.1,14953362.0
1990-07-01,26.8,-81.1,15026170.0
1990-07-01,27.05,-80.85,15226338.0
1990-07-01,26.8,-80.85,15247850.0
1990-07-01,27.05,-80.6,15415066.0
1990-07-01,26.8,-80.6,15290834.0
1990-08-01,27.05,-81.1,14828981.0
1990-08-01,26.8,-81.1,14617765.0
1990-08-01,27.05,-80.85,14800325.0
1990-08-01,26.8,-80.85,14522501.0
1990-08-01,27.05,-80.6,14541349.0
1990-08-01,26.8,-80.6,14074901.0
1990-09-01,27.05,-81.1,13302972.0
1990-09-01,26.8,-81.1,13279828.0
1990-09-01,27.05,-80.85,13424772.0
1990-09-01,26.8,-80.85,13335644.0
1990-09-01,27.05,-80.6,13518532.0
1990-09-01,26.8,-80.6,13178220.0
1990-10-01,27.05,-81.1,11428423.0
1990-10-01,26.8,-81.1,11284119.0
1990-10-01,27.05,-80.85,11315831.0
1990-10-01,26.8,-80.85,11145095.0
1990-10-01,27.05,-80.6,11047591.0
1990-10-01,26.8,-80.6,10851239.0
1990-11-01,27.05,-81.1,9451266.0
1990-11-01,26.8,-81.1,9532850.0
1990-11-01,27.05,-80.85,9360786.0
1990-11-01,26.8,-80.85,9406826.0
1990-11-01,27.05,-80.6,9204714.0
1990-11-01,26.8,-80.6,9162914.0
1990-12-01,27.05,-81.1,8186738.0
1990-12-01,26.8,-81.1,8374674.0
1990-12-01,27.05,-80.85,7906898.0
1990-12-01,26.8,-80.85,8044562.0
1990-12-01,27.05,-80.6,7573474.0
1990-12-01,26.8,-80.6,7542722.0
1991-01-01,27.05,-81.1,8589020.0
1991-01-01,26.8,-81.1,8831616.0
1991-01-01,27.05,-80.85,8633240.0
1991-01-01,26.8,-80.85,8844812.0
1991-01-01,27.05,-80.6,8615888.0
1991-01-01,26.8,-80.6,8740516.0
1991-02-01,27.05,-81.1,10889430.0
1991-02-01,26.8,-81.1,11098134.0
1991-02-01,27.05,-80.85,10643158.0
1991-02-01,26.8,-80.85,10803766.0
1991-02-01,27.05,-80.6,10444886.0
1991-02-01,26.8,-80.6,10436934.0
1991-03-01,27.05,-81.1,12950386.0
1991-03-01,26.8,-81.1,13438178.0
1991-03-01,27.05,-80.85,12976586.0
1991-03-01,26.8,-80.85,13383298.0
1991-03-01,27.05,-80.6,13128034.0
1991-03-01,26.8,-80.6,13214818.0
1991-04-01,27.05,-81.1,15273545.0
1991-04-01,26.8,-81.1,15405001.0
1991-04-01,27.05,-80.85,15139569.0
1991-04-01,26.8,-80.85,15239737.0
1991-04-01,27.05,-80.6,15023017.0
1991-04-01,26.8,-80.6,15062977.0
1991-05-01,27.05,-81.1,14954759.0
1991-05-01,26.8,-81.1,14842351.0
1991-05-01,27.05,-80.85,14956295.0
1991-05-01,26.8,-80.85,14792263.0
1991-05-01,27.05,-80.6,14802391.0
1991-05-01,26.8,-80.6,14481103.0
1991-06-01,27.05,-81.1,15277122.0
1991-06-01,26.8,-81.1,15050402.0
1991-06-01,27.05,-80.85,15247858.0
1991-06-01,26.8,-80.85,14965378.0
1991-06-01,27.05,-80.6,14896802.0
1991-06-01,26.8,-80.6,14559026.0
1991-07-01,27.05,-81.1,14320898.0
1991-07-01,26.8,-81.1,14036466.0
1991-07-01,27.05,-80.85,14677714.0
1991-07-01,26.8,-80.85,14330162.0
1991-07-01,27.05,-80.6,14858338.0
1991-07-01,26.8,-80.6,14353090.0
1991-08-01,27.05,-81.1,15402964.0
1991-08-01,26.8,-81.1,15227244.0
1991-08-01,27.05,-80.85,15653532.0
1991-08-01,26.8,-80.85,15410484.0
1991-08-01,27.05,-80.6,15705396.0
1991-08-01,26.8,-80.6,15349692.0
1991-09-01,27.05,-81.1,12475865.0
1991-09-01,26.8,-81.1,12526745.0
1991-09-01,27.05,-80.85,12351713.0
1991-09-01,26.8,-80.85,12340985.0
1991-09-01,27.05,-80.6,12276737.0
1991-09-01,26.8,-80.6,12028185.0
1991-10-01,27.05,-81.1,9295972.0
1991-10-01,26.8,-81.1,9169924.0
1991-10-01,27.05,-80.85,9144388.0
1991-10-01,26.8,-80.85,8994420.0
1991-10-01,27.05,-80.6,8961292.0
1991-10-01,26.8,-80.6,8777428.0
1991-11-01,27.05,-81.1,7831746.0
1991-11-01,26.8,-81.1,7715634.0
1991-11-01,27.05,-80.85,7648018.0
1991-11-01,26.8,-80.85,7511042.0
1991-11-01,27.05,-80.6,7408370.0
1991-11-01,26.8,-80.6,7202754.0
1991-12-01,27.05,-81.1,7136684.0
1991-12-01,26.8,-81.1,7181148.0
1991-12-01,27.05,-80.85,6883452.0
1991-12-01,26.8,-80.85,6910076.0
1991-12-01,27.05,-80.6,6555276.0
1991-12-01,26.8,-80.6,6527788.0
1992-01-01,27.05,-81.1,7467245.0
1992-01-01,26.8,-81.1,7499475.0
1992-01-01,27.05,-80.85,7530705.0
1992-01-01,26.8,-80.85,7541453.0
1992-01-01,27.05,-80.6,7559803.0
1992-01-01,26.8,-80.6,7540839.0
1992-02-01,27.05,-81.1,9073008.0
1992-02-01,26.8,-81.1,9211824.0
1992-02-01,27.05,-80.85,9070860.0
1992-02-01,26.8,-80.85,9188556.0
1992-02-01,27.05,-80.6,9036920.0
1992-02-01,26.8,-80.6,9100224.0
1992-03-01,27.05,-81.1,12233602.0
1992-03-01,26.8,-81.1,12441946.0
1992-03-01,27.05,-80.85,12107506.0
1992-03-01,26.8,-80.85,12250626.0
1992-03-01,27.05,-80.6,12029586.0
1992-03-01,26.8,-80.6,11952674.0
1992-04-01,27.05,-81.1,14277605.0
1992-04-01,26.8,-81.1,14303405.0
1992-04-01,27.05,-80.85,14275149.0
1992-04-01,26.8,-80.85,14274105.0
1992-04-01,27.05,-80.6,14175525.0
1992-04-01,26.8,-80.6,14117809.0
1992-05-01,27.05,-81.1,18097384.0
1992-05-01,26.8,-81.1,18172160.0
1992-05-01,27.05,-80.85,18342728.0
1992-05-01,26.8,-80.85,18369640.0
1992-05-01,27.05,-80.6,18546552.0
1992-05-01,26.8,-80.6,18459096.0
1992-06-01,27.05,-81.1,10397002.0
1992-06-01,26.8,-81.1,10127706.0
1992-06-01,27.05,-80.85,10505298.0
1992-06-01,26.8,-80.85,10197322.0
1992-06-01,27.05,-80.6,10600770.0
1992-06-01,26.8,-80.6,10266410.0
1992-07-01,27.05,-81.1,17659904.0
1992-07-01,26.8,-81.1,17345168.0
1992-07-01,27.05,-80.85,17851408.0
1992-07-01,26.8,-80.85,17502720.0
1992-07-01,27.05,-80.6,17911072.0
1992-07-01,26.8,-80.6,17524928.0
1992-08-01,27.05,-81.1,12554363.0
1992-08-01,26.8,-81.1,12459715.0
1992-08-01,27.05,-80.85,12622427.0
1992-08-01,26.8,-80.85,12460427.0
1992-08-01,27.05,-80.6,12506163.0
1992-08-01,26.8,-80.6,12146603.0
1992-09-01,27.05,-81.1,11188782.0
1992-09-01,26.8,-81.1,11325110.0
1992-09-01,27.05,-80.85,11169950.0
1992-09-01,26.8,-80.85,11248982.0
1992-09-01,27.05,-80.6,11079294.0
1992-09-01,26.8,-80.6,10968014.0
1992-10-01,27.05,-81.1,10098007.0
1992-10-01,26.8,-81.1,10020519.0
1992-10-01,27.05,-80.85,10147443.0
1992-10-01,26.8,-80.85,10040583.0
1992-10-01,27.05,-80.6,10162795.0
1992-10-01,26.8,-80.6,10006599.0
1992-11-01,27.05,-81.1,7285104.0
1992-11-01,26.8,-81.1,7411128.0
1992-11-01,27.05,-80.85,7199536.0
1992-11-01,26.8,-80.85,7320160.0
1992-11-01,27.05,-80.6,7044512.0
1992-11-01,26.8,-80.6,7211360.0
1992-12-01,27.05,-81.1,7792277.0
1992-12-01,26.8,-81.1,7878069.0
1992-12-01,27.05,-80.85,7666997.0
1992-12-01,26.8,-80.85,7749301.0
1992-12-01,27.05,-80.6,7490981.0
1992-12-01,26.8,-80.6,7603445.0
1993-01-01,27.05,-81.1,6921348.0
1993-01-01,26.8,-81.1,6978908.0
1993-01-01,27.05,-80.85,6795252.0
1993-01-01,26.8,-80.85,6819588.0
1993-01-01,27.05,-80.6,6602308.0
1993-01-01,26.8,-80.6,6567484.0
1993-02-01,27.05,-81.1,10762881.0
1993-02-01,26.8,-81.1,10862961.0
1993-02-01,27.05,-80.85,10540769.0
1993-02-01,26.8,-80.85,10633585.0
1993-02-01,27.05,-80.6,10182209.0
1993-02-01,26.8,-80.6,10316705.0
1993-03-01,27.05,-81.1,12407552.0
1993-03-01,26.8,-81.1,12551368.0
1993-03-01,27.05,-80.85,12430480.0
1993-03-01,26.8,-80.85,12535260.0
1993-03-01,27.05,-80.6,12456348.0
1993-03-01,26.8,-80.6,12408852.0
1993-04-01,27.05,-81.1,16948904.0
1993-04-01,26.8,-81.1,17243544.0
1993-04-01,27.05,-80.85,16697815.0
1993-04-01,26.8,-80.85,16955768.0
1993-04-01,27.05,-80.6,16434679.0
1993-04-01,26.8,-80.6,16522087.0
1993-05-01,27.05,-81.1,15284472.0
1993-05-01,26.8,-81.1,15523672.0
1993-05-01,27.05,-80.85,14899704.0
1993-05-01,26.8,-80.85,15051160.0
1993-05-01,27.05,-80.6,14632120.0
1993-05-01,26.8,-80.6,14430776.0
1993-06-01,27.05,-81.1,16724286.0
1993-06-01,26.8,-81.1,16433246.0
1993-06-01,27.05,-80.85,16651822.0
1993-06-01,26.8,-80.85,16314814.0
1993-06-01,27.05,-80.6,16445822.0
1993-06-01,26.8,-80.6,16049918.0
1993-07-01,27.05,-81.1,16636029.0
1993-07-01,26.8,-81.1,16344485.0
1993-07-01,27.05,-80.85,16813108.0
1993-07-01,26.8,-80.85,16471525.0
1993-07-01,27.05,-80.6,16763037.0
1993-07-01,26.8,-80.6,16323925.0
1993-08-01,27.05,-81.1,14637680.0
1993-08-01,26.8,-81.1,14360824.0
1993-08-01,27.05,-80.85,14849456.0
1993-08-01,26.8,-80.85,14539888.0
1993-08-01,27.05,-80.6,14877384.0
1993-08-01,26.8,-80.6,14534464.0
1993-09-01,27.05,-81.1,12167904.0
1993-09-01,26.8,-81.1,12137912.0
1993-09-01,27.05,-80.85,12150296.0
1993-09-01,26.8,-80.85,12064528.0
1993-09-01,27.05,-80.6,12096144.0
1993-09-01,26.8,-80.6,11840168.0
1993-10-01,27.05,-81.1,8212226.0
1993-10-01,26.8,-81.1,8222294.0
1993-10-01,27.05,-80.85,8215402.0
1993-10-01,26.8,-80.85,8196978.0
1993-10-01,27.05,-80.6,8172546.0
1993-10-01,26.8,-80.6,8084490.0
1993-11-01,27.05,-81.1,7961372.0
1993-11-01,26.8,-81.1,8165724.0
1993-11-01,27.05,-80.85,7880924.0
1993-11-01,26.8,-80.85,8054764.0
1993-11-01,27.05,-80.6,7698428.0
1993-11-01,26.8,-80.6,7816692.0
1993-12-01,27.05,-81.1,8488253.0
1993-12-01,26.8,-81.1,8608221.0
1993-12-01,27.05,-80.85,8288157.0
1993-12-01,26.8,-80.85,8377597.0
1993-12-01,27.05,-80.6,8050957.0
1993-12-01,26.8,-80.6,8012605.0
1994-01-01,27.05,-81.1,6350512.0
1994-01-01,26.8,-81.1,6463504.0
1994-01-01,27.05,-80.85,6022672.0
1994-01-01,26.8,-80.85,6122864.0
1994-01-01,27.05,-80.6,5712560.0
1994-01-01,26.8,-80.6,5800544.0
1994-02-01,27.05,-81.1,8867249.0
1994-02-01,26.8,-81.1,8785089.0
1994-02-01,27.05,-80.85,8817097.0
1994-02-01,26.8,-80.85,8686505.0
1994-02-01,27.05,-80.6,8777297.0
1994-02-01,26.8,-80.6,8494081.0
1994-03-01,27.05,-81.1,13251797.0
1994-03-01,26.8,-81.1,13223909.0
1994-03-01,27.05,-80.85,13131733.0
1994-03-01,26.8,-80.85,13060357.0
1994-03-01,27.05,-80.6,13070541.0
1994-03-01,26.8,-80.6,12890245.0
1994-04-01,27.05,-81.1,14469789.0
1994-04-01,26.8,-81.1,14436349.0
1994-04-01,27.05,-80.85,14520661.0
1994-04-01,26.8,-80.85,14444349.0
1994-04-01,27.05,-80.6,14404309.0
1994-04-01,26.8,-80.6,14223773.0
1994-05-01,27.05,-81.1,16264162.0
1994-05-01,26.8,-81.1,16200186.0
1994-05-01,27.05,-80.85,16334682.0
1994-05-01,26.8,-80.85,16194482.0
1994-05-01,27.05,-80.6,16437258.0
1994-05-01,26.8,-80.6,16120682.0
1994-06-01,27.05,-81.1,13310827.0
1994-06-01,26.8,-81.1,13484419.0
1994-06-01,27.05,-80.85,13407143.0
1994-06-01,26.8,-80.85,13516251.0
1994-06-01,27.05,-80.6,13450715.0
1994-06-01,26.8,-80.6,13361491.0
1994-07-01,27.05,-81.1,14721319.0
1994-07-01,26.8,-81.1,14619783.0
1994-07-01,27.05,-80.85,15017111.0
1994-07-01,26.8,-80.85,14856327.0
1994-07-01,27.05,-80.6,15228839.0
1994-07-01,26.8,-80.6,14861239.0
1994-08-01,27.05,-81.1,12832791.0
1994-08-01,26.8,-81.1,12698679.0
1994-08-01,27.05,-80.85,12855623.0
1994-08-01,26.8,-80.85,12678215.0
1994-08-01,27.05,-80.6,12594615.0
1994-08-01,26.8,-80.6,12318135.0
1994-09-01,27.05,-81.1,8863660.0
1994-09-01,26.8,-81.1,8838252.0
1994-09-01,27.05,-80.85,8853524.0
1994-09-01,26.8,-80.85,8773380.0
1994-09-01,27.05,-80.6,8794124.0
1994-09-01,26.8,-80.6,8539396.0
1994-10-01,27.05,-81.1,10130682.0
1994-10-01,26.8,-81.1,10401386.0
1994-10-01,27.05,-80.85,10292506.0
1994-10-01,26.8,-80.85,10513226.0
1994-10-01,27.05,-80.6,10406178.0
1994-10-01,26.8,-80.6,10496642.0
1994-11-01,27.05,-81.1,8104248.0
1994-11-01,26.8,-81.1,8212752.0
1994-11-01,27.05,-80.85,7928920.0
1994-11-01,26.8,-80.85,8013584.0
1994-11-01,27.05,-80.6,7792224.0
1994-11-01,26.8,-80.6,7802736.0
1994-12-01,27.05,-81.1,6678520.0
1994-12-01,26.8,-81.1,6582100.0
1994-12-01,27.05,-80.85,6619256.0
1994-12-01,26.8,-80.85,6501332.0
1994-12-01,27.05,-80.6,6626100.0
1994-12-01,26.8,-80.6,6508908.0
1995-01-01,27.05,-81.1,9137904.0
1995-01-01,26.8,-81.1,9182740.0
1995-01-01,27.05,-80.85,9096652.0
1995-01-01,26.8,-80.85,9134788.0
1995-01-01,27.05,-80.6,8963276.0
1995-01-01,26.8,-80.6,9035604.0
1995-02-01,27.05,-81.1,11384999.0
1995-02-01,26.8,-81.1,11360223.0
1995-02-01,27.05,-80.85,11315303.0
1995-02-01,26.8,-80.85,11285143.0
1995-02-01,27.05,-80.6,11064903.0
1995-02-01,26.8,-80.6,11094967.0
1995-03-01,27.05,-81.1,12191596.0
1995-03-01,26.8,-81.1,12383628.0
1995-03-01,27.05,-80.85,12073988.0
1995-03-01,26.8,-80.85,12228204.0
1995-03-01,27.05,-80.6,11963572.0
1995-03-01,26.8,-80.6,12003740.0
1995-04-01,27.05,-81.1,13928916.0
1995-04-01,26.8,-81.1,14199188.0
1995-04-01,27.05,-80.85,13780500.0
1995-04-01,26.8,-80.85,13992212.0
1995-04-01,27.05,-80.6,13630244.0
1995-04-01,26.8,-80.6,13636740.0
1995-05-01,27.05,-81.1,17575728.0
1995-05-01,26.8,-81.1,17254192.0
1995-05-01,27.05,-80.85,17571008.0
1995-05-01,26.8,-80.85,17203872.0
1995-05-01,27.05,-80.6,17432336.0
1995-05-01,26.8,-80.6,17039488.0
1995-06-01,27.05,-81.1,12305499.0
1995-06-01,26.8,-81.1,12266035.0
1995-06-01,27.05,-80.85,12170595.0
1995-06-01,26.8,-80.85,12061291.0
1995-06-01,27.05,-80.6,12122771.0
1995-06-01,26.8,-80.6,11800187.0
1995-07-01,27.05,-81.1,13917666.0
1995-07-01,26.8,-81.1,13714642.0
1995-07-01,27.05,-80.85,14046626.0
1995-07-01,26.8,-80.85,13801082.0
1995-07-01,27.05,-80.6,14187530.0
1995-07-01,26.8,-80.6,13815002.0
1995-08-01,27.05,-81.1,12680664.0
1995-08-01,26.8,-81.1,12713544.0
1995-08-01,27.05,-80.85,13018328.0
1995-08-01,26.8,-80.85,13004680.0
1995-08-01,27.05,-80.6,13261368.0
1995-08-01,26.8,-80.6,13102232.0
1995-09-01,27.05,-81.1,10989757.0
1995-09-01,26.8,-81.1,10793413.0
1995-09-01,27.05,-80.85,11189549.0
1995-09-01,26.8,-80.85,10950453.0
1995-09-01,27.05,-80.6,11302989.0
1995-09-01,26.8,-80.6,10954853.0
1995-10-01,27.05,-81.1,7688685.0
1995-10-01,26.8,-81.1,7786069.0
1995-10-01,27.05,-80.85,7595029.0
1995-10-01,26.8,-80.85,7673909.0
1995-10-01,27.05,-80.6,7399293.0
1995-10-01,26.8,-80.6,7418125.0
1995-11-01,27.05,-81.1,8904652.0
1995-11-01,26.8,-81.1,8977836.0
1995-11-01,27.05,-80.85,8430668.0
1995-11-01,26.8,-80.85,8491020.0
1995-11-01,27.05,-80.6,7897516.0
1995-11-01,26.8,-80.6,7960940.0
1995-12-01,27.05,-81.1,6987569.0
1995-12-01,26.8,-81.1,7011773.0
1995-12-01,27.05,-80.85,6917557.0
1995-12-01,26.8,-80.85,6940257.0
1995-12-01,27.05,-80.6,6834993.0
1995-12-01,26.8,-80.6,6903409.0
1996-01-01,27.05,-81.1,7253614.0
1996-01-01,26.8,-81.1,7319394.0
1996-01-01,27.05,-80.85,7178486.0
1996-01-01,26.8,-80.85,7245726.0
1996-01-01,27.05,-80.6,7119886.0
1996-01-01,26.8,-80.6,7229454.0
1996-02-01,27.05,-81.1,12489974.0
1996-02-01,26.8,-81.1,12622478.0
1996-02-01,27.05,-80.85,12466742.0
1996-02-01,26.8,-80.85,12568774.0
1996-02-01,27.05,-80.6,12391938.0
1996-02-01,26.8,-80.6,12408590.0
1996-03-01,27.05,-81.1,12803908.0
1996-03-01,26.8,-81.1,12932212.0
1996-03-01,27.05,-80.85,12582708.0
1996-03-01,26.8,-80.85,12667876.0
1996-03-01,27.05,-80.6,12392004.0
1996-03-01,26.8,-80.6,12330916.0
1996-04-01,27.05,-81.1,16352847.0
1996-04-01,26.8,-81.1,16175903.0
1996-04-01,27.05,-80.85,16333503.0
1996-04-01,26.8,-80.85,16120551.0
1996-04-01,27.05,-80.6,16313911.0
1996-04-01,26.8,-80.6,16025567.0
1996-05-01,27.05,-81.1,15353833.0
1996-05-01,26.8,-81.1,15099369.0
1996-05-01,27.05,-80.85,15575337.0
1996-05-01,26.8,-80.85,15264681.0
1996-05-01,27.05,-80.6,15732649.0
1996-05-01,26.8,-80.6,15311769.0
1996-06-01,27.05,-81.1,13882958.0
1996-06-01,26.8,-81.1,13581326.0
1996-06-01,27.05,-80.85,13865246.0
1996-06-01,26.8,-80.85,13484462.0
1996-06-01,27.05,-80.6,13780942.0
1996-06-01,26.8,-80.6,13198590.0
1996-07-01,27.05,-81.1,16680020.0
1996-07-01,26.8,-81.1,16496036.0
1996-07-01,27.05,-80.85,16873476.0
1996-07-01,26.8,-80.85,16612564.0
1996-07-01,27.05,-80.6,17048676.0
1996-07-01,26.8,-80.6,16583092.0
1996-08-01,27.05,-81.1,14017272.0
1996-08-01,26.8,-81.1,13895576.0
1996-08-01,27.05,-80.85,14081248.0
1996-08-01,26.8,-80.85,13882024.0
1996-08-01,27.05,-80.6,13921960.0
1996-08-01,26.8,-80.6,13566160.0
1996-09-01,27.05,-81.1,13315972.0
1996-09-01,26.8,-81.1,13384276.0
1996-09-01,27.05,-80.85,13306348.0
1996-09-01,26.8,-80.85,13311300.0
1996-09-01,27.05,-80.6,13281380.0
1996-09-01,26.8,-80.6,13098812.0
1996-10-01,27.05,-81.1,9099462.0
1996-10-01,26.8,-81.1,8944022.0
1996-10-01,27.05,-80.85,8999366.0
1996-10-01,26.8,-80.85,8794006.0
1996-10-01,27.05,-80.6,8886838.0
1996-10-01,26.8,-80.6,8554598.0
1996-11-01,27.05,-81.1,8729650.0
1996-11-01,26.8,-81.1,8743666.0
1996-11-01,27.05,-80.85,8141522.0
1996-11-01,26.8,-80.85,8140978.0
1996-11-01,27.05,-80.6,7493138.0
1996-11-01,26.8,-80.6,7516914.0
1996-12-01,27.05,-81.1,7859816.0
1996-12-01,26.8,-81.1,7844072.0
1996-12-01,27.05,-80.85,7705056.0
1996-12-01,26.8,-80.85,7664168.0
