year,month,time_x,lat,lon,monthly_avg_tp,Rainfall_cm_0,Rainfall_cm_1,Rainfall_cm_2,Rainfall_cm_3,monthly_avg_observed,time_y,obs_Rainfall_mm,Forecast_Rainfall_mm
2016,4,2016-04-01,26.925,-80.85,0.0009585770266666667,0.12869333333333333,0.06773333333333334,0.0,0.07522307692307692,0.08551333333333332,2016-04-15 12:00:00,0.8551333333333332,0.9585770266666667
2016,5,2016-05-01,26.925,-80.85,0.004686811333333333,0.255016,0.3990258064516129,0.4760451612903226,0.7579032258064516,0.5237725806451613,2016-05-16 00:00:00,5.237725806451613,4.686811333333333
2016,6,2016-06-01,26.925,-80.85,0.006475361733333333,0.5367866666666666,0.41402,0.7018866666666667,0.6214533333333333,0.5685366666666667,2016-06-15 12:00:00,5.685366666666667,6.475361733333333
2016,7,2016-07-01,26.925,-80.85,0.0054201689166666666,0.19664516129032258,0.41049677419354835,0.1363578947368421,0.007470588235294118,0.28848118279569895,2016-07-16 00:00:00,2.8848118279569896,5.4201689166666664
2016,8,2016-08-01,26.925,-80.85,0.007427378133333333,0.7726516129032257,0.3867354838709678,0.8778874999999999,0.5686322580645161,0.5895258064516129,2016-08-16 00:00:00,5.895258064516129,7.427378133333333
2016,9,2016-09-01,26.925,-80.85,0.007087388333333333,0.45974000000000004,0.5317066666666667,0.4513384615384616,0.2980266666666667,0.4661605555555556,2016-09-15 12:00:00,4.661605555555556,7.087388333333333
2016,10,2016-10-01,26.925,-80.85,0.003952782433333334,0.15895483870967744,0.09914193548387099,0.20565806451612906,0.21549032258064515,0.16981129032258063,2016-10-16 00:00:00,1.6981129032258062,3.9527824333333337
2016,11,2016-11-01,26.925,-80.85,0.00020803273500000002,0.00762,0.01778,0.0,0.01524,0.010512777777777772,2016-11-15 12:00:00,0.10512777777777772,0.20803273500000002
2016,12,2016-12-01,26.925,-80.85,0.0005377238416666667,0.01226206896551724,0.09668387096774193,0.06180666666666667,0.026219354838709675,0.0515510752688172,2016-12-16 00:00:00,0.515510752688172,0.5377238416666668
2017,1,2017-01-01,26.925,-80.85,0.0011222219000000002,0.07046451612903226,0.0729225806451613,0.06636774193548386,0.06063225806451613,0.06759677419354838,2017-01-16 00:00:00,0.6759677419354838,1.1222219000000002
2017,2,2017-02-01,26.925,-80.85,0.0009571797983333333,0.03537857142857143,0.02902857142857143,0.02630714285714286,0.04445,0.03379107142857143,2017-02-14 12:00:00,0.3379107142857143,0.9571797983333333
2017,3,2017-03-01,26.925,-80.85,0.0003770572733333333,0.026246666666666665,0.08111612903225805,0.08439354838709677,0.021303225806451612,0.06500215053763443,2017-03-16 00:00:00,0.6500215053763443,0.37705727333333333
2017,4,2017-04-01,26.925,-80.85,0.0012075807100000002,0.02286,0.19727333333333333,0.14054666666666668,0.11430000000000003,0.118745,2017-04-15 12:00:00,1.1874500000000001,1.2075807100000002
2017,5,2017-05-01,26.925,-80.85,0.00221738065,0.21458620689655172,0.23515483870967743,0.2072967741935484,0.27612258064516126,0.23078494623655915,2017-05-16 00:00:00,2.3078494623655916,2.21738065
2017,6,2017-06-01,26.925,-80.85,0.008020054583333333,0.7252137931034484,0.6451600000000001,0.7052733333333333,0.86868,0.7377288888888889,2017-06-15 12:00:00,7.377288888888889,8.020054583333334
2017,7,2017-07-01,26.925,-80.85,0.006769410016666667,0.36707096774193554,0.4145935483870968,0.4907935483870968,0.42278709677419357,0.42381129032258064,2017-07-16 00:00:00,4.238112903225806,6.769410016666667
2017,8,2017-08-01,26.925,-80.85,0.00694182515,0.14748387096774193,0.42770322580645165,0.23105806451612904,0.24744516129032257,0.2634225806451613,2017-08-16 00:00:00,2.634225806451613,6.94182515
2017,9,2017-09-01,26.925,-80.85,0.0095548631,0.7662333333333333,0.8204199999999999,0.6510866666666666,0.8111066666666666,0.7622116666666666,2017-09-15 12:00:00,7.622116666666666,9.5548631
2017,10,2017-10-01,26.925,-80.85,0.0069171190166666665,0.7450666666666667,0.459658064516129,0.7144774193548388,0.6366387096774194,0.5846779569892473,2017-10-16 00:00:00,5.8467795698924725,6.917119016666667
2017,11,2017-11-01,26.925,-80.85,0.0006920298850000001,0.15155333333333332,0.05926666666666667,0.09906000000000001,0.07281333333333334,0.09567333333333333,2017-11-15 12:00:00,0.9567333333333333,0.6920298850000001
2017,12,2017-12-01,26.925,-80.85,0.0006046687066666666,0.12290322580645162,0.09012903225806451,0.18189677419354838,0.13437419354838712,0.1323258064516129,2017-12-16 00:00:00,1.323258064516129,0.6046687066666666
2018,1,2018-01-01,26.925,-80.85,0.00175943825,0.11880645161290322,0.1163483870967742,0.10078064516129033,0.07947741935483871,0.10385322580645161,2018-01-16 00:00:00,1.038532258064516,1.7594382499999999
2018,2,2018-02-01,26.925,-80.85,0.0003300566866666667,0.08527142857142857,0.04717142857142857,0.04717142857142857,0.04898571428571429,0.05714999999999999,2018-02-14 12:00:00,0.5714999999999999,0.33005668666666665
2018,3,2018-03-01,26.925,-80.85,0.0003767660066666667,0.06636774193548388,0.04588387096774194,0.02212258064516129,0.0254,0.039943548387096774,2018-03-16 00:00:00,0.3994354838709677,0.37676600666666665
2018,4,2018-04-01,26.925,-80.85,0.00295863045,0.18457333333333334,0.12446,0.20489333333333332,0.09821333333333333,0.153035,2018-04-15 12:00:00,1.53035,2.95863045
2018,5,2018-05-01,26.925,-80.85,0.009673830166666666,0.8832645161290322,0.5129161290322581,0.7062838709677419,1.0430387096774194,0.7863758064516129,2018-05-16 00:00:00,7.863758064516128,9.673830166666667
2018,6,2018-06-01,26.925,-80.85,0.006561094216666666,0.37845999999999996,0.28617333333333334,0.3767666666666667,0.25569333333333333,0.3242733333333333,2018-06-15 12:00:00,3.242733333333333,6.561094216666667
2018,7,2018-07-01,26.925,-80.85,0.0063263699333333335,0.1704258064516129,0.23597419354838708,0.34003225806451615,0.5194709677419355,0.31647580645161294,2018-07-16 00:00:00,3.1647580645161293,6.326369933333334
2018,8,2018-08-01,26.925,-80.85,0.007445275883333334,0.3211870967741936,0.4145935483870968,0.2605548387096774,0.5006258064516129,0.37424032258064516,2018-08-16 00:00:00,3.7424032258064517,7.445275883333334
2018,9,2018-09-01,26.925,-80.85,0.004266319233333334,0.4233333333333333,0.2890344827586207,0.23452666666666666,0.17017999999999997,0.2770716666666667,2018-09-15 12:00:00,2.770716666666667,4.266319233333334
2018,10,2018-10-01,26.925,-80.85,0.0014166465,0.1302774193548387,0.05899354838709678,0.13519354838709677,0.14256774193548388,0.11675806451612905,2018-10-16 00:00:00,1.1675806451612905,1.4166465000000001
2018,11,2018-11-01,26.925,-80.85,0.00101705535,0.14224,0.10922,0.041486666666666665,0.054186666666666675,0.08678333333333335,2018-11-15 12:00:00,0.8678333333333335,1.01705535
2018,12,2018-12-01,26.925,-80.85,0.0014989526500000002,0.10733548387096774,0.16059354838709677,0.08029677419354839,0.1442064516129032,0.12310806451612903,2018-12-16 00:00:00,1.2310806451612903,1.4989526500000003
2019,1,2019-01-01,26.925,-80.85,0.0029201266166666664,0.34249032258064516,0.32692258064516133,0.32364516129032256,0.002208695652173913,0.3312924731182796,2019-01-16 00:00:00,3.312924731182796,2.9201266166666664
2019,2,2019-02-01,26.925,-80.85,0.0018596458333333336,0.12065,0.09615714285714286,0.10069285714285714,0.1251857142857143,0.11067142857142856,2019-02-14 12:00:00,1.1067142857142855,1.8596458333333337
2019,3,2019-03-01,26.925,-80.85,0.0021629862833333333,0.12863870967741936,0.08275483870967741,0.062270967741935475,0.09094838709677419,0.0911532258064516,2019-03-16 00:00:00,0.911532258064516,2.1629862833333333
2019,4,2019-04-01,26.925,-80.85,0.0009134629833333334,0.1735666666666667,0.1143,0.045720000000000004,0.05926666666666667,0.09821333333333333,2019-04-15 12:00:00,0.9821333333333333,0.9134629833333333
2019,5,2019-05-01,26.925,-80.85,0.003918234983333334,0.30561935483870967,0.2064774193548387,0.1409290322580645,0.14174838709677418,0.19869354838709677,2019-05-16 00:00:00,1.9869354838709676,3.9182349833333334
2019,6,2019-06-01,26.925,-80.85,0.007670865833333333,0.38354,0.7865533333333334,0.8144933333333333,0.6858,0.6675966666666667,2019-06-15 12:00:00,6.6759666666666675,7.670865833333333
2019,7,2019-07-01,26.925,-80.85,0.005689131783333333,0.38673548387096773,0.36051612903225805,0.6972709677419355,0.35314193548387096,0.449416129032258,2019-07-16 00:00:00,4.49416129032258,5.689131783333333
2019,8,2019-08-01,26.925,-80.85,0.009417074499999999,0.8447548387096774,0.723392,0.2933290322580645,0.4375354838709678,0.5761430107526881,2019-08-16 00:00:00,5.7614301075268815,9.417074499999998
2019,9,2019-09-01,26.925,-80.85,0.00197538735,0.1778,0.11260666666666667,0.09313333333333333,0.11853333333333334,0.12551833333333334,2019-09-15 12:00:00,1.2551833333333335,1.9753873499999999
2019,10,2019-10-01,26.925,-80.85,0.002570772566666667,0.21296923076923074,0.20658666666666667,0.24826451612903228,0.28513548387096777,0.2390467741935484,2019-10-16 00:00:00,2.390467741935484,2.5707725666666668
2019,11,2019-11-01,26.925,-80.85,0.0010057986416666667,0.05757333333333334,0.17187333333333335,0.051816,0.12361333333333334,0.1033638888888889,2019-11-15 12:00:00,1.033638888888889,1.0057986416666667
2019,12,2019-12-01,26.925,-80.85,0.0022285302499999997,0.2351548387096774,0.18505714285714286,0.20483870967741938,0.09832258064516129,0.17773172043010754,2019-12-16 00:00:00,1.7773172043010754,2.2285302499999995
2020,1,2020-01-01,26.925,-80.85,0.00047695217666666664,0.07456129032258065,0.08603225806451613,0.10979354838709678,0.07874,0.09026559139784945,2020-01-16 00:00:00,0.9026559139784945,0.47695217666666667
2020,2,2020-02-01,26.925,-80.85,0.0019813456166666668,0.18743448275862068,0.23495,0.10422758620689655,0.0009769230769230768,0.15743620689655172,2020-02-15 00:00:00,1.5743620689655171,1.9813456166666668
2020,3,2020-03-01,26.925,-80.85,0.00010611008566666666,0.0,0.005735483870967741,0.022941935483870964,0.0,0.007169354838709674,2020-03-16 00:00:00,0.07169354838709674,0.10611008566666666
2020,4,2020-04-01,26.925,-80.85,0.0012641026166666668,0.34798,0.3048,0.26331333333333334,0.30056666666666665,0.304165,2020-04-15 12:00:00,3.04165,1.2641026166666667
2020,5,2020-05-01,26.925,-80.85,0.0055729511,0.44982580645161296,0.591574193548387,0.41459354838709683,0.30070322580645165,0.4391741935483871,2020-05-16 00:00:00,4.391741935483871,5.5729511
2020,6,2020-06-01,26.925,-80.85,0.006356803083333334,0.45175714285714286,0.5011615384615384,0.46227999999999997,0.27262666666666663,0.4025194444444445,2020-06-15 12:00:00,4.025194444444445,6.356803083333333
2020,7,2020-07-01,26.925,-80.85,0.004768513133333333,0.8373806451612903,0.48014193548387096,0.4522838709677419,0.662858064516129,0.6081661290322581,2020-07-16 00:00:00,6.081661290322581,4.768513133333333
2020,8,2020-08-01,26.925,-80.85,0.0056351088333333335,0.9856838709677419,0.39001290322580645,0.4375354838709678,0.5342193548387096,0.5868629032258065,2020-08-16 00:00:00,5.868629032258065,5.635108833333334
2020,9,2020-09-01,26.925,-80.85,0.005841681066666667,0.53594,0.49106666666666665,0.4614333333333333,0.48354074074074077,0.503555,2020-09-15 12:00:00,5.03555,5.841681066666666
2020,10,2020-10-01,26.925,-80.85,0.005218659866666667,0.4645741935483871,0.3449483870967742,0.5252064516129032,0.4735870967741936,0.4520790322580645,2020-10-16 00:00:00,4.520790322580645,5.218659866666667
2020,11,2020-11-01,26.925,-80.85,0.002773364466666667,0.29294666666666663,0.24468666666666666,0.17779999999999999,0.22944666666666666,0.23621999999999999,2020-11-15 12:00:00,2.3621999999999996,2.773364466666667
2020,12,2020-12-01,26.925,-80.85,0.0013098424000000002,0.10815483870967743,0.09422580645161291,0.16466206896551724,0.15940689655172413,0.12638548387096776,2020-12-16 00:00:00,1.2638548387096775,1.3098424000000002
2021,1,2021-01-01,26.925,-80.85,0.0006148724366666667,0.007374193548387097,0.013929032258064515,0.0180258064516129,0.01556774193548387,0.013724193548387097,2021-01-16 00:00:00,0.13724193548387098,0.6148724366666667
2021,2,2021-02-01,26.925,-80.85,0.0017152130666666665,0.21227142857142858,0.09706428571428571,0.13425714285714285,0.2032,0.16169821428571426,2021-02-14 12:00:00,1.6169821428571427,1.7152130666666665
2021,3,2021-03-01,26.925,-80.85,0.000843325165,0.053258064516129036,0.04998064516129032,0.038509677419354835,0.0688258064516129,0.05264354838709678,2021-03-16 00:00:00,0.5264354838709677,0.843325165
2021,4,2021-04-01,26.925,-80.85,0.0036677965000000002,0.25400000000000006,0.1888066666666667,0.19727333333333336,0.14816666666666667,0.19706166666666666,2021-04-15 12:00:00,1.9706166666666667,3.6677965
2021,5,2021-05-01,26.925,-80.85,0.0008183980066666666,0.16971818181818182,0.029496774193548386,0.3818193548387097,0.06306206896551725,0.18196505376344088,2021-05-16 00:00:00,1.8196505376344088,0.8183980066666666
2021,6,2021-06-01,26.925,-80.85,0.006577185100000001,,0.3640666666666667,0.4327407407407407,0.47080714285714287,0.4237566666666666,2021-06-15 12:00:00,4.237566666666666,6.5771851
2021,7,2021-07-01,26.925,-80.85,0.007875886966666667,0.1210235294117647,0.7169354838709678,0.6333066666666667,0.4834758620689655,0.571363440860215,2021-07-16 00:00:00,5.713634408602149,7.875886966666667
2021,8,2021-08-01,26.925,-80.85,0.006455225249999999,0.3777225806451613,0.6489290322580644,0.6522064516129032,0.5227483870967741,0.5504016129032258,2021-08-16 00:00:00,5.504016129032258,6.455225249999999
2021,9,2021-09-01,26.925,-80.85,0.006581542333333333,0.5088466666666667,0.38692666666666664,0.47159333333333336,0.2980266666666667,0.4163483333333334,2021-09-15 12:00:00,4.163483333333334,6.581542333333333
2021,10,2021-10-01,26.925,-80.85,0.0017706707499999998,0.24662580645161292,0.1638709677419355,0.0688258064516129,0.10651612903225806,0.1464596774193548,2021-10-16 00:00:00,1.4645967741935482,1.7706707499999998
2021,11,2021-11-01,26.925,-80.85,0.0019489776666666667,0.21420666666666668,0.18034,0.21166666666666664,0.2189655172413793,0.20468166666666668,2021-11-15 12:00:00,2.046816666666667,1.9489776666666667
2021,12,2021-12-01,26.925,-80.85,0.00046931385333333337,0.0434258064516129,0.05653548387096774,0.0254,0.04588387096774194,0.042811290322580645,2021-12-16 00:00:00,0.4281129032258064,0.46931385333333336
2022,1,2022-01-01,26.925,-80.85,0.0016000172166666666,0.07027333333333334,0.07538064516129031,0.06145161290322581,0.07701935483870967,0.07305913978494623,2022-01-16 00:00:00,0.7305913978494623,1.6000172166666666
2022,2,2022-02-01,26.925,-80.85,0.0012183511333333332,0.020864285714285717,0.05533571428571429,0.029935714285714288,0.030842857142857144,0.034244642857142855,2022-02-14 12:00:00,0.34244642857142854,1.2183511333333332
2022,3,2022-03-01,26.925,-80.85,0.0015681536666666666,0.21712903225806454,0.011470967741935486,0.06800645161290322,0.03769032258064516,0.0835741935483871,2022-03-16 00:00:00,0.8357419354838711,1.5681536666666667
2022,4,2022-04-01,26.925,-80.85,0.00244936355,0.02286,0.03640666666666667,0.05249333333333333,0.018626666666666666,0.032596666666666656,2022-04-15 12:00:00,0.32596666666666657,2.44936355
2022,5,2022-05-01,26.925,-80.85,0.0021160927166666665,0.19254838709677422,0.1343741935483871,0.327741935483871,0.19664516129032258,0.2128274193548387,2022-05-16 00:00:00,2.128274193548387,2.1160927166666665
2022,6,2022-06-01,26.925,-80.85,0.007061183416666668,0.7569199999999999,0.40894,0.42164,0.53086,0.52959,2022-06-15 12:00:00,5.2959,7.061183416666668
2022,7,2022-07-01,26.925,-80.85,0.004274024416666667,0.3416709677419355,0.2859548387096774,0.49022,0.4318,0.383458064516129,2022-07-16 00:00:00,3.83458064516129,4.274024416666667
2022,8,2022-08-01,26.925,-80.85,0.005298230766666666,0.1630516129032258,0.16960645161290322,0.23515483870967743,0.1769806451612903,0.1861983870967742,2022-08-16 00:00:00,1.8619838709677419,5.298230766666666
2022,9,2022-09-01,26.925,-80.85,0.00812415785,0.5522148148148148,0.50038,0.5190066666666666,0.7230533333333333,0.5780616666666667,2022-09-15 12:00:00,5.780616666666667,8.124157850000001
2022,10,2022-10-01,26.925,-80.85,0.0021417695666666667,0.127,0.05817419354838709,0.2646516129032258,0.17124516129032255,0.15431182795698922,2022-10-16 00:00:00,1.5431182795698923,2.1417695666666665
2022,11,2022-11-01,26.925,-80.85,0.00376695765,0.32850666666666667,0.22352,0.19642666666666667,0.13123333333333334,0.21992166666666665,2022-11-15 12:00:00,2.1992166666666666,3.76695765
2022,12,2022-12-01,26.925,-80.85,0.0009006564516666667,0.04998064516129032,0.1458451612903226,0.06227096774193549,0.05653548387096774,0.07865806451612904,2022-12-16 00:00:00,0.7865806451612904,0.9006564516666667
2023,1,2023-01-01,26.925,-80.85,0.000359459625,0.048341935483870974,0.05243870967741935,0.007374193548387096,0.01638709677419355,0.031135483870967734,2023-01-16 00:00:00,0.31135483870967734,0.359459625
2023,2,2023-02-01,26.925,-80.85,0.00038958340166666666,0.04807857142857143,0.052614285714285725,0.0762,0.08073571428571429,0.06440714285714286,2023-02-14 12:00:00,0.6440714285714286,0.38958340166666666
2023,3,2023-03-01,26.925,-80.85,0.0006888594116666666,0.027858064516129037,0.175341935483871,0.018393103448275862,0.0381,0.0665043010752688,2023-03-16 00:00:00,0.6650430107526881,0.6888594116666665
2023,4,2023-04-01,26.925,-80.85,0.005350021066666666,0.5012266666666666,0.32681333333333334,0.36999333333333334,0.28448,0.37062833333333334,2023-04-15 12:00:00,3.7062833333333334,5.350021066666666
2023,5,2023-05-01,26.925,-80.85,0.0023173167333333335,0.31299354838709675,0.3556,0.2646516129032258,0.4572,0.34406075268817204,2023-05-16 00:00:00,3.4406075268817204,2.3173167333333335
2023,6,2023-06-01,26.925,-80.85,0.004906800433333333,0.6002866666666667,0.5604933333333333,0.3869266666666667,0.25654,0.45106166666666664,2023-06-15 12:00:00,4.5106166666666665,4.906800433333333
2023,7,2023-07-01,26.925,-80.85,0.004246727083333333,0.30316129032258066,0.4506451612903226,0.39624,0.3485931034482758,0.38379946236559137,2023-07-16 00:00:00,3.8379946236559137,4.246727083333333
2023,8,2023-08-01,26.925,-80.85,0.005150103316666667,0.16141290322580645,0.19746451612903224,0.17616129032258065,0.13601290322580645,0.16776290322580645,2023-08-16 00:00:00,1.6776290322580645,5.150103316666668
2023,9,2023-09-01,26.925,-80.85,0.006307734816666667,0.32935333333333333,0.5215466666666667,0.5444066666666667,0.48768,0.4707466666666667,2023-09-15 12:00:00,4.707466666666667,6.307734816666668
2023,10,2023-10-01,26.925,-80.85,0.00199793155,0.05489677419354839,0.09176774193548386,0.09832258064516129,0.1786193548387097,0.1059016129032258,2023-10-16 00:00:00,1.059016129032258,1.9979315500000001
2023,11,2023-11-01,26.925,-80.85,0.0032904670833333333,0.07958666666666667,0.09313333333333333,0.12869333333333335,0.10668000000000001,0.10202333333333334,2023-11-15 12:00:00,1.0202333333333333,3.290467083333333
2023,12,2023-12-01,26.925,-80.85,0.0030528188000000004,0.16059354838709677,0.1638709677419355,0.21630967741935483,0.11974285714285712,0.18483279569892472,2023-12-16 00:00:00,1.8483279569892472,3.0528188000000003
2024,1,2024-01-01,26.925,-80.85,0.0022313806666666666,0.2105741935483871,0.1196258064516129,0.1376516129032258,0.0801076923076923,0.1554043010752688,2024-01-16 00:00:00,1.5540430107526881,2.2313806666666665
2024,2,2024-02-01,26.925,-80.85,0.0024775696333333335,0.14977241379310344,0.13575862068965516,0.20144827586206898,0.18480689655172414,0.16794655172413797,2024-02-15 00:00:00,1.6794655172413797,2.4775696333333337
2024,3,2024-03-01,26.925,-80.85,0.0035500063500000004,0.06800645161290322,0.07947741935483871,0.09422580645161291,0.08439354838709676,0.0815258064516129,2024-03-16 00:00:00,0.815258064516129,3.5500063500000003
2024,4,2024-04-01,26.925,-80.85,0.0005955877716666667,0.13800666666666667,0.019473333333333336,0.10075333333333332,0.019473333333333336,0.06942666666666666,2024-04-15 12:00:00,0.6942666666666666,0.5955877716666668
2024,5,2024-05-01,26.925,-80.85,0.0013234327166666666,0.2286,0.0802967741935484,0.06636774193548386,0.13437419354838712,0.12740967741935483,2024-05-16 00:00:00,1.2740967741935483,1.3234327166666666
2024,6,2024-06-01,26.925,-80.85,0.00876848155,0.61214,0.8706068965517242,0.8017933333333335,0.5588000000000001,0.7035800000000001,2024-06-15 12:00:00,7.035800000000001,8.76848155
2024,7,2024-07-01,26.925,-80.85,0.00486234665,0.2875935483870968,0.17288387096774194,0.36379354838709677,0.2326967741935484,0.2642419354838709,2024-07-16 00:00:00,2.6424193548387094,4.86234665
2024,8,2024-08-01,26.925,-80.85,0.0059976304,0.5442857142857143,0.41541290322580643,0.5415935483870968,0.40885806451612905,0.4931150537634409,2024-08-16 00:00:00,4.931150537634409,5.997630399999999
2024,9,2024-09-01,26.925,-80.85,0.006738913666666666,0.56134,0.6858000000000001,0.5647266666666667,0.4961466666666667,0.5770033333333333,2024-09-15 12:00:00,5.770033333333333,6.738913666666666
2024,10,2024-10-01,26.925,-80.85,0.004625112033333333,0.3211870967741936,0.2587037037037037,0.16878709677419354,0.19828387096774194,0.2303752688172043,2024-10-16 00:00:00,2.303752688172043,4.625112033333333
